"","Country1","Country2","Period","pi_value","year"
"6856",16,19,8,0.00054942445214438,2007
"6857",17,19,8,0.00114507391415402,2007
"6858",18,19,8,0.00162369478548102,2007
"6859",19,19,8,0.613454072485314,2007
"6860",20,19,8,0.0105625554844598,2007
"6861",21,19,8,0.00708905876575533,2007
"6862",22,19,8,0.00750804530536458,2007
"6863",23,19,8,0.00469629029488295,2007
"6864",24,19,8,0.00362158420271152,2007
"6865",25,19,8,0.00568723151600684,2007
"6866",26,19,8,0.00747298116235278,2007
"6867",27,19,8,0.0117674443955353,2007
"6868",28,19,8,0.00299246078005629,2007
"6869",29,19,8,0.00125658633580372,2007
"6870",30,19,8,0.0170628964516784,2007
"6871",1,20,8,0.000510689733592058,2007
"6872",2,20,8,0.00053013588331948,2007
"6873",3,20,8,0.000271872946239852,2007
"6874",4,20,8,0.00192811357945131,2007
"6875",5,20,8,0.000757107661602687,2007
"6876",6,20,8,0.000150618144835726,2007
"6877",7,20,8,0.00253403593762257,2007
"6878",8,20,8,0.00081616128725997,2007
"6879",9,20,8,0.00327506637531395,2007
"6880",10,20,8,0.00275224021547888,2007
"6881",11,20,8,0.00728558396088479,2007
"6882",12,20,8,0.000623445835042882,2007
"6883",13,20,8,0.000134373967188221,2007
"6884",14,20,8,0.000368896642404003,2007
"6885",15,20,8,0.000695500548541667,2007
"6886",16,20,8,0.000360671639081066,2007
"6887",17,20,8,0.00054547031798103,2007
"6888",18,20,8,7.94896475889389e-05,2007
"6889",19,20,8,0.00497938097800274,2007
"6890",20,20,8,0.765296131989911,2007
"6891",21,20,8,0.00193166899293708,2007
"6892",22,20,8,0.00174052488360568,2007
"6893",23,20,8,0.000422160720278952,2007
"6894",24,20,8,0.0101695486547754,2007
"6895",25,20,8,0.000285518750704836,2007
"6896",26,20,8,0.000226128504216435,2007
"6897",27,20,8,0.013210649998219,2007
"6898",28,20,8,0.000292353479708213,2007
"6899",29,20,8,0.000449356365260881,2007
"6900",30,20,8,0.000896331123356003,2007
"6901",1,21,8,0.000328422621299661,2007
"6902",2,21,8,0.00587883866972157,2007
"6903",3,21,8,0.000139330490925075,2007
"6904",4,21,8,0.000587609549266928,2007
"6905",5,21,8,0.00290654872186276,2007
"6906",6,21,8,0.00013629748573531,2007
"6907",7,21,8,0.0104567129500257,2007
"6908",8,21,8,0.0022258215783733,2007
"6909",9,21,8,0.00270718367686049,2007
"6910",10,21,8,0.00432040746539817,2007
"6911",11,21,8,0.00364325233805667,2007
"6912",12,21,8,0.0023098700705832,2007
"6913",13,21,8,0.000200683901916696,2007
"6914",14,21,8,0.000531898824513194,2007
"6915",15,21,8,0.00322513877088945,2007
"6916",16,21,8,6.92451739112557e-05,2007
"6917",17,21,8,0.000132934023998943,2007
"6918",18,21,8,0.000186527859612592,2007
"6919",19,21,8,0.00733292798694085,2007
"6920",20,21,8,0.00564470016075069,2007
"6921",21,21,8,0.782117145720475,2007
"6922",22,21,8,0.00144026898029323,2007
"6923",23,21,8,0.00787643987729974,2007
"6924",24,21,8,0.0041489944035477,2007
"6925",25,21,8,0.0185218873269972,2007
"6926",26,21,8,0.00741374370770675,2007
"6927",27,21,8,0.00883175379018387,2007
"6928",28,21,8,0.0023209621315876,2007
"6929",29,21,8,0.000243424873417899,2007
"6930",30,21,8,0.00300412735116863,2007
"6931",1,22,8,0.000302773767650157,2007
"6932",2,22,8,0.00103716735764188,2007
"6933",3,22,8,0.000365094828579232,2007
"6934",4,22,8,0.000347334715309788,2007
"6935",5,22,8,0.00128398842576774,2007
"6936",6,22,8,2.70371818170939e-05,2007
"6937",7,22,8,0.00151599202234497,2007
"6938",8,22,8,0.00744826071882093,2007
"6939",9,22,8,0.000923448045900166,2007
"6940",10,22,8,0.00321638674044023,2007
"6941",11,22,8,0.00182364242089039,2007
"6942",12,22,8,0.000610894785678149,2007
"6943",13,22,8,0.000105453491592891,2007
"6944",14,22,8,2.71097825292066e-05,2007
"6945",15,22,8,0.00088204019352809,2007
"6946",16,22,8,4.59390655732109e-05,2007
"6947",17,22,8,4.99902835915426e-05,2007
"6948",18,22,8,0.000370816027472624,2007
"6949",19,22,8,0.00222595190028622,2007
"6950",20,22,8,0.00082289809532034,2007
"6951",21,22,8,0.00060893610853239,2007
"6952",22,22,8,0.776935798154799,2007
"6953",23,22,8,0.000388112307003162,2007
"6954",24,22,8,0.000179108949156432,2007
"6955",25,22,8,0.000427663962758244,2007
"6956",26,22,8,0.000500334526182661,2007
"6957",27,22,8,0.00135056012918223,2007
"6958",28,22,8,0.000333976887489252,2007
"6959",29,22,8,0.000252430690773589,2007
"6960",30,22,8,0.00177506538923435,2007
"6961",1,23,8,4.04446329968782e-05,2007
"6962",2,23,8,0.00257161259850742,2007
"6963",3,23,8,1.9708160108791e-05,2007
"6964",4,23,8,0.000170647037121629,2007
"6965",5,23,8,0.00079476800393219,2007
"6966",6,23,8,3.24545699457462e-05,2007
"6967",7,23,8,0.00152455742435448,2007
"6968",8,23,8,0.000538189068813559,2007
"6969",9,23,8,0.00024713749657532,2007
"6970",10,23,8,0.00158274735231764,2007
"6971",11,23,8,0.000852489305937902,2007
"6972",12,23,8,0.00212402212200824,2007
"6973",13,23,8,1.30151836703574e-05,2007
"6974",14,23,8,0.000207769795717179,2007
"6975",15,23,8,0.0020794595388093,2007
"6976",16,23,8,0.000111417414085397,2007
"6977",17,23,8,2.35372248595794e-05,2007
"6978",18,23,8,3.44717186574537e-05,2007
"6979",19,23,8,0.00110339824819895,2007
"6980",20,23,8,0.000890892395657447,2007
"6981",21,23,8,0.00102812801775196,2007
"6982",22,23,8,0.000184820133135207,2007
"6983",23,23,8,0.809336403897383,2007
"6984",24,23,8,0.000251811009202725,2007
"6985",25,23,8,0.00144599698745961,2007
"6986",26,23,8,0.00168103712492788,2007
"6987",27,23,8,0.000600796046537263,2007
"6988",28,23,8,0.00223852425133902,2007
"6989",29,23,8,6.74287677707146e-05,2007
"6990",30,23,8,0.000807633310883578,2007
"6991",1,24,8,4.72381359624309e-05,2007
"6992",2,24,8,0.00175531081356861,2007
"6993",3,24,8,0.000207897930098828,2007
"6994",4,24,8,0.000364586841547073,2007
"6995",5,24,8,0.003357670935505,2007
"6996",6,24,8,0.000992466019723429,2007
"6997",7,24,8,0.00354344467523074,2007
"6998",8,24,8,0.00117018707360965,2007
"6999",9,24,8,0.0136092076448959,2007
"7000",10,24,8,0.00163404384803252,2007
"7001",11,24,8,0.00167817964812068,2007
"7002",12,24,8,0.00503427281970391,2007
"7003",13,24,8,0.000473769802676864,2007
"7004",14,24,8,0.00114748006176614,2007
"7005",15,24,8,0.00239493099971164,2007
"7006",16,24,8,0.00106393286899982,2007
"7007",17,24,8,0.00186330889553266,2007
"7008",18,24,8,0.000334446340715937,2007
"7009",19,24,8,0.0103660426045199,2007
"7010",20,24,8,0.00102069023482388,2007
"7011",21,24,8,0.00745022777423466,2007
"7012",22,24,8,0.000591066559949927,2007
"7013",23,24,8,0.00472170726661214,2007
"7014",24,24,8,0.802958074464622,2007
"7015",25,24,8,0.0153000586123157,2007
"7016",26,24,8,0.00128103976347292,2007
"7017",27,24,8,0.00288832718276817,2007
"7018",28,24,8,0.00633179244059057,2007
"7019",29,24,8,0.00035195712264479,2007
"7020",30,24,8,0.0079186828889775,2007
"7021",1,25,8,0.000102531475168859,2007
"7022",2,25,8,0.00635868211282791,2007
"7023",3,25,8,3.42214308798424e-05,2007
"7024",4,25,8,0.000104710607718901,2007
"7025",5,25,8,0.000974889205286522,2007
"7026",6,25,8,0.000123474707814894,2007
"7027",7,25,8,0.00260016754519976,2007
"7028",8,25,8,0.000663370586314628,2007
"7029",9,25,8,0.000805229238609652,2007
"7030",10,25,8,0.00146121762777891,2007
"7031",11,25,8,0.000948881636455725,2007
"7032",12,25,8,0.000907556566533193,2007
"7033",13,25,8,8.83539020442678e-06,2007
"7034",14,25,8,2.21345488873374e-05,2007
"7035",15,25,8,0.00125272640054548,2007
"7036",16,25,8,1.8747410135267e-05,2007
"7037",17,25,8,1.71903491444354e-05,2007
"7038",18,25,8,4.74394672049586e-05,2007
"7039",19,25,8,0.000911466755818006,2007
"7040",20,25,8,0.000481059246987208,2007
"7041",21,25,8,0.00361376411157885,2007
"7042",22,25,8,0.000506390825494473,2007
"7043",23,25,8,0.00250195621657307,2007
"7044",24,25,8,0.00132413095579799,2007
"7045",25,25,8,0.69152916006674,2007
"7046",26,25,8,0.00425299074773428,2007
"7047",27,25,8,0.00101505328836768,2007
"7048",28,25,8,0.000537756169634112,2007
"7049",29,25,8,8.95659382046918e-05,2007
"7050",30,25,8,0.00150654175834322,2007
"7051",1,26,8,5.78192153490237e-05,2007
"7052",2,26,8,0.00346678612431975,2007
"7053",3,26,8,2.03416386050294e-05,2007
"7054",4,26,8,5.66858858380322e-05,2007
"7055",5,26,8,0.000548989487951065,2007
"7056",6,26,8,1.06122419332137e-05,2007
"7057",7,26,8,0.00102207812865426,2007
"7058",8,26,8,0.000266241416793875,2007
"7059",9,26,8,0.000249369472950788,2007
"7060",10,26,8,0.000670789492972031,2007
"7061",11,26,8,0.000333705446306015,2007
"7062",12,26,8,0.000383682450171355,2007
"7063",13,26,8,1.23638405865934e-05,2007
"7064",14,26,8,2.63659544927099e-05,2007
"7065",15,26,8,0.00115873178092797,2007
"7066",16,26,8,1.09544955640457e-05,2007
"7067",17,26,8,1.12481513321429e-05,2007
"7068",18,26,8,5.83759216649702e-05,2007
"7069",19,26,8,0.000493905626921424,2007
"7070",20,26,8,0.000292602319858735,2007
"7071",21,26,8,0.000909330117683976,2007
"7072",22,26,8,0.000160876402019425,2007
"7073",23,26,8,0.00176487811560852,2007
"7074",24,26,8,0.000458364589300099,2007
"7075",25,26,8,0.00149584292354104,2007
"7076",26,26,8,0.659341886282485,2007
"7077",27,26,8,0.000422230550265147,2007
"7078",28,26,8,0.000244529544686843,2007
"7079",29,26,8,3.31143936812216e-05,2007
"7080",30,26,8,0.00110974383454586,2007
"7081",1,27,8,0.00254439110753367,2007
"7082",2,27,8,0.0037208805889516,2007
"7083",3,27,8,0.000847667852958858,2007
"7084",4,27,8,0.00132567545599562,2007
"7085",5,27,8,0.00396471762928478,2007
"7086",6,27,8,0.00329716459221119,2007
"7087",7,27,8,0.00519764571808844,2007
"7088",8,27,8,0.00340617106980227,2007
"7089",9,27,8,0.0258889701539984,2007
"7090",10,27,8,0.00373533267347617,2007
"7091",11,27,8,0.00569693963807194,2007
"7092",12,27,8,0.0036623059706986,2007
"7093",13,27,8,0.00165829807819188,2007
"7094",14,27,8,0.00223583917552676,2007
"7095",15,27,8,0.00206008047632258,2007
"7096",16,27,8,0.000638913203240378,2007
"7097",17,27,8,0.00063799958016183,2007
"7098",18,27,8,0.00098785485734037,2007
"7099",19,27,8,0.0114104012481199,2007
"7100",20,27,8,0.0463690859646247,2007
"7101",21,27,8,0.00538197750983242,2007
"7102",22,27,8,0.00269118771676505,2007
"7103",23,27,8,0.00193960379911993,2007
"7104",24,27,8,0.00443467560441433,2007
"7105",25,27,8,0.00252213757700417,2007
"7106",26,27,8,0.00359221860552245,2007
"7107",27,27,8,0.754735817926872,2007
"7108",28,27,8,0.0017746906533398,2007
"7109",29,27,8,0.000997031875002643,2007
"7110",30,27,8,0.00590060799194283,2007
"7111",1,28,8,0.000626856892579954,2007
"7112",2,28,8,0.00295976737497962,2007
"7113",3,28,8,0.000173711961552033,2007
"7114",4,28,8,0.00066721947731124,2007
"7115",5,28,8,0.00221144318546213,2007
"7116",6,28,8,0.00110121057704039,2007
"7117",7,28,8,0.00625740813997799,2007
"7118",8,28,8,0.00332808191371331,2007
"7119",9,28,8,0.00184195697820699,2007
"7120",10,28,8,0.00373549644442544,2007
"7121",11,28,8,0.00570972904205613,2007
"7122",12,28,8,0.00881627256109328,2007
"7123",13,28,8,0.000446343102884841,2007
"7124",14,28,8,0.000659299222866613,2007
"7125",15,28,8,0.00325098936612597,2007
"7126",16,28,8,0.000112225167011919,2007
"7127",17,28,8,0.000183158454939741,2007
"7128",18,28,8,0.000442373934242676,2007
"7129",19,28,8,0.00495205763157978,2007
"7130",20,28,8,0.00263380066305517,2007
"7131",21,28,8,0.00399969416111342,2007
"7132",22,28,8,0.00162514926652714,2007
"7133",23,28,8,0.0132890766060566,2007
"7134",24,28,8,0.00579214273077988,2007
"7135",25,28,8,0.00280266699954293,2007
"7136",26,28,8,0.00583925057371035,2007
"7137",27,28,8,0.00327008350829484,2007
"7138",28,28,8,0.857671821844848,2007
"7139",29,28,8,0.000626885296268426,2007
"7140",30,28,8,0.00233149729199924,2007
"7141",1,29,8,0.0192620074985024,2007
"7142",2,29,8,0.00624248910573417,2007
"7143",3,29,8,0.00848409410877717,2007
"7144",4,29,8,0.138773634893081,2007
"7145",5,29,8,0.0142192177963479,2007
"7146",6,29,8,0.00537629831445784,2007
"7147",7,29,8,0.0120392455639051,2007
"7148",8,29,8,0.0046553888160578,2007
"7149",9,29,8,0.00930063029129628,2007
"7150",10,29,8,0.0101279444590806,2007
"7151",11,29,8,0.0158744127972365,2007
"7152",12,29,8,0.0113999928594115,2007
"7153",13,29,8,0.0056652781262852,2007
"7154",14,29,8,0.0187931793325061,2007
"7155",15,29,8,0.00617938619006569,2007
"7156",16,29,8,0.0101722131476501,2007
"7157",17,29,8,0.0155733590919253,2007
"7158",18,29,8,0.0917034339257576,2007
"7159",19,29,8,0.0244681720938239,2007
"7160",20,29,8,0.00909324030659444,2007
"7161",21,29,8,0.00572334289280765,2007
"7162",22,29,8,0.00605438315010547,2007
"7163",23,29,8,0.00268745186124556,2007
"7164",24,29,8,0.00569539888006666,2007
"7165",25,29,8,0.00255247151414158,2007
"7166",26,29,8,0.00452320985942129,2007
"7167",27,29,8,0.0104519916663856,2007
"7168",28,29,8,0.00403386906372355,2007
"7169",29,29,8,0.841175590214052,2007
"7170",30,29,8,0.0424231067705087,2007
"7171",1,30,8,0.0711539991237085,2007
"7172",2,30,8,0.0500009387964796,2007
"7173",3,30,8,0.0265027137307455,2007
"7174",4,30,8,0.0390743980842455,2007
"7175",5,30,8,0.0604222197260806,2007
"7176",6,30,8,0.0457479133934947,2007
"7177",7,30,8,0.061691153337741,2007
"7178",8,30,8,0.0412422954783039,2007
"7179",9,30,8,0.0418419391685066,2007
"7180",10,30,8,0.0581824032214208,2007
"7181",11,30,8,0.077368415235949,2007
"7182",12,30,8,0.0512629127947027,2007
"7183",13,30,8,0.0700962861046972,2007
"7184",14,30,8,0.0556996210670445,2007
"7185",15,30,8,0.0390215434080052,2007
"7186",16,30,8,0.0380725708757707,2007
"7187",17,30,8,0.039227396817917,2007
"7188",18,30,8,0.0273008986519418,2007
"7189",19,30,8,0.112973010022231,2007
"7190",20,30,8,0.0535678307040679,2007
"7191",21,30,8,0.0431646170199456,2007
"7192",22,30,8,0.0336253387964426,2007
"7193",23,30,8,0.041556465635227,2007
"7194",24,30,8,0.0548886821301275,2007
"7195",25,30,8,0.122268797052686,2007
"7196",26,30,8,0.0867053537239783,2007
"7197",27,30,8,0.0664915053171632,2007
"7198",28,30,8,0.0356121198810265,2007
"7199",29,30,8,0.0539400577670275,2007
"7200",30,30,8,0.735005329624362,2007
"7201",1,1,9,0.805813621370897,2008
"7202",2,1,9,0.000190969649737114,2008
"7203",3,1,9,0.000373732016029685,2008
"7204",4,1,9,0.00103568734681767,2008
"7205",5,1,9,0.00074757897679933,2008
"7206",6,1,9,0.00154113804262231,2008
"7207",7,1,9,0.000349505032542236,2008
"7208",8,1,9,0.000239740471180323,2008
"7209",9,1,9,0.000962334009941661,2008
"7210",10,1,9,0.000401267131589612,2008
"7211",11,1,9,0.00137118098586469,2008
"7212",12,1,9,0.00018638354202751,2008
"7213",13,1,9,0.00415673336350816,2008
"7214",14,1,9,0.00223391100820465,2008
"7215",15,1,9,0.000389552964005086,2008
"7216",16,1,9,0.00448501017825617,2008
"7217",17,1,9,0.00387453314303335,2008
"7218",18,1,9,0.000480610842508707,2008
"7219",19,1,9,0.00103317348156416,2008
"7220",20,1,9,0.000376941110463959,2008
"7221",21,1,9,0.00011971093825255,2008
"7222",22,1,9,6.50515258979631e-05,2008
"7223",23,1,9,0.000218550244983688,2008
"7224",24,1,9,0.000437158934065801,2008
"7225",25,1,9,0.000245416013456307,2008
"7226",26,1,9,0.000140248087002494,2008
"7227",27,1,9,0.000578284017792181,2008
"7228",28,1,9,0.000376922492960951,2008
"7229",29,1,9,0.00058522560012113,2008
"7230",30,1,9,0.00315347215366092,2008
"7231",1,2,9,0.00122446156090267,2008
"7232",2,2,9,0.712324454955964,2008
"7233",3,2,9,0.000508267839307097,2008
"7234",4,2,9,0.00123069008664739,2008
"7235",5,2,9,0.0144368433254171,2008
"7236",6,2,9,0.00169081060634371,2008
"7237",7,2,9,0.0115848246654074,2008
"7238",8,2,9,0.00183718547810595,2008
"7239",9,2,9,0.00223725582869788,2008
"7240",10,2,9,0.00262023695518244,2008
"7241",11,2,9,0.002195100996527,2008
"7242",12,2,9,0.00413511432233084,2008
"7243",13,2,9,0.000561357849773984,2008
"7244",14,2,9,0.00112510787396854,2008
"7245",15,2,9,0.0052579724973171,2008
"7246",16,2,9,0.000464060606250284,2008
"7247",17,2,9,0.000652474865287491,2008
"7248",18,2,9,0.000796701459710319,2008
"7249",19,2,9,0.00340268069393825,2008
"7250",20,2,9,0.00216972925001484,2008
"7251",21,2,9,0.00537173383303825,2008
"7252",22,2,9,0.00178251112892382,2008
"7253",23,2,9,0.0115565008302708,2008
"7254",24,2,9,0.00251048519691016,2008
"7255",25,2,9,0.0168905567604195,2008
"7256",26,2,9,0.0402480464781252,2008
"7257",27,2,9,0.00302877316084482,2008
"7258",28,2,9,0.00170722866977522,2008
"7259",29,2,9,0.000561196946644716,2008
"7260",30,2,9,0.00439028866322891,2008
"7261",1,3,9,0.00194653026345885,2008
"7262",2,3,9,0.000551877508700984,2008
"7263",3,3,9,0.922763495396551,2008
"7264",4,3,9,0.00153470121450181,2008
"7265",5,3,9,0.00196809159747313,2008
"7266",6,3,9,0.00142375933433307,2008
"7267",7,3,9,0.00202389816908563,2008
"7268",8,3,9,0.00180814495068205,2008
"7269",9,3,9,0.00177457753325056,2008
"7270",10,3,9,0.00180468551466829,2008
"7271",11,3,9,0.00236732599080161,2008
"7272",12,3,9,0.000802088972447209,2008
"7273",13,3,9,0.00216578952915178,2008
"7274",14,3,9,0.00874197700186863,2008
"7275",15,3,9,0.00157711759323008,2008
"7276",16,3,9,0.00105333396089565,2008
"7277",17,3,9,0.00161068173886596,2008
"7278",18,3,9,0.00468556210975288,2008
"7279",19,3,9,0.0105353940881353,2008
"7280",20,3,9,0.00245369096539445,2008
"7281",21,3,9,0.00052280850063426,2008
"7282",22,3,9,0.00461645408619618,2008
"7283",23,3,9,0.000640639425269077,2008
"7284",24,3,9,0.00113358051003821,2008
"7285",25,3,9,0.000266090101480384,2008
"7286",26,3,9,0.00362072579413892,2008
"7287",27,3,9,0.00143319579019699,2008
"7288",28,3,9,0.0010843605628833,2008
"7289",29,3,9,0.0023510873272549,2008
"7290",30,3,9,0.00542193100386314,2008
"7291",1,4,9,0.00303654703654206,2008
"7292",2,4,9,0.00128985796208267,2008
"7293",3,4,9,0.000794327524126292,2008
"7294",4,4,9,0.740497513048153,2008
"7295",5,4,9,0.00349094667973708,2008
"7296",6,4,9,0.00322447196969408,2008
"7297",7,4,9,0.00144670345894029,2008
"7298",8,4,9,0.00148225588819177,2008
"7299",9,4,9,0.00195233525170937,2008
"7300",10,4,9,0.00163804026726663,2008
"7301",11,4,9,0.00461751528555102,2008
"7302",12,4,9,0.000859157734638119,2008
"7303",13,4,9,0.00144931399124315,2008
"7304",14,4,9,0.00138147433219665,2008
"7305",15,4,9,0.00077760558448899,2008
"7306",16,4,9,0.00414661330769149,2008
"7307",17,4,9,0.00199698031187485,2008
"7308",18,4,9,0.00940219639590394,2008
"7309",19,4,9,0.00307635844678462,2008
"7310",20,4,9,0.00264321728958977,2008
"7311",21,4,9,0.000773239425942972,2008
"7312",22,4,9,0.00076803652897995,2008
"7313",23,4,9,0.000928082497934596,2008
"7314",24,4,9,0.00127041158761274,2008
"7315",25,4,9,0.000566569494615551,2008
"7316",26,4,9,0.000918472878593355,2008
"7317",27,4,9,0.00182529303848685,2008
"7318",28,4,9,0.000918291565316959,2008
"7319",29,4,9,0.0242961579792988,2008
"7320",30,4,9,0.00162739695638598,2008
"7321",1,5,9,0.00173889653367975,2008
"7322",2,5,9,0.00753973870732225,2008
"7323",3,5,9,0.000879440058747821,2008
"7324",4,5,9,0.0017864753166858,2008
"7325",5,5,9,0.67061753951499,2008
"7326",6,5,9,0.000707155403767218,2008
"7327",7,5,9,0.00857878733988518,2008
"7328",8,5,9,0.00307522225369507,2008
"7329",9,5,9,0.0020086426260379,2008
"7330",10,5,9,0.00508206766518146,2008
"7331",11,5,9,0.00323681341748696,2008
"7332",12,5,9,0.00330522515734595,2008
"7333",13,5,9,0.000568919837169137,2008
"7334",14,5,9,0.00156526792005879,2008
"7335",15,5,9,0.00355355975664431,2008
"7336",16,5,9,0.000724850740012591,2008
"7337",17,5,9,0.000924496996834085,2008
"7338",18,5,9,0.000912518901794943,2008
"7339",19,5,9,0.00374888414139956,2008
"7340",20,5,9,0.00221144106695575,2008
"7341",21,5,9,0.00246331810145831,2008
"7342",22,5,9,0.00246636685291263,2008
"7343",23,5,9,0.00197969759312986,2008
"7344",24,5,9,0.00108583374448651,2008
"7345",25,5,9,0.0025234183974146,2008
"7346",26,5,9,0.00359547031715447,2008
"7347",27,5,9,0.00251769084392311,2008
"7348",28,5,9,0.00196072230995458,2008
"7349",29,5,9,0.0011199679734531,2008
"7350",30,5,9,0.00720570476910945,2008
"7351",1,6,9,0.0365574479089209,2008
"7352",2,6,9,0.00739572095133893,2008
"7353",3,6,9,0.00915466686889987,2008
"7354",4,6,9,0.0293418987527667,2008
"7355",5,6,9,0.00759591570554151,2008
"7356",6,6,9,0.88629728729087,2008
"7357",7,6,9,0.0185836887156389,2008
"7358",8,6,9,0.0125018104362459,2008
"7359",9,6,9,0.0152291272228772,2008
"7360",10,6,9,0.016215935222107,2008
"7361",11,6,9,0.0256057731830944,2008
"7362",12,6,9,0.0161327593386209,2008
"7363",13,6,9,0.0227867564825181,2008
"7364",14,6,9,0.0151080126179889,2008
"7365",15,6,9,0.0087083246996526,2008
"7366",16,6,9,0.0247583638675938,2008
"7367",17,6,9,0.0264670800077886,2008
"7368",18,6,9,0.0171385673723721,2008
"7369",19,6,9,0.0245298822314534,2008
"7370",20,6,9,0.0150146896025704,2008
"7371",21,6,9,0.0138332120229225,2008
"7372",22,6,9,0.00551830703563584,2008
"7373",23,6,9,0.00994447237507974,2008
"7374",24,6,9,0.0232475451859883,2008
"7375",25,6,9,0.0109390225471469,2008
"7376",26,6,9,0.0115363972030907,2008
"7377",27,6,9,0.0129750428681277,2008
"7378",28,6,9,0.0107977326755942,2008
"7379",29,6,9,0.0244130907494187,2008
"7380",30,6,9,0.0357439094054871,2008
"7381",1,7,9,0.0106344746571669,2008
"7382",2,7,9,0.124617828896055,2008
"7383",3,7,9,0.00639908635665988,2008
"7384",4,7,9,0.00781943191938264,2008
"7385",5,7,9,0.0988359941268969,2008
"7386",6,7,9,0.00644177333866101,2008
"7387",7,7,9,0.762150597547501,2008
"7388",8,7,9,0.0273881096354915,2008
"7389",9,7,9,0.0364117676498743,2008
"7390",10,7,9,0.0430001042981105,2008
"7391",11,7,9,0.0352098956525886,2008
"7392",12,7,9,0.0321789561320501,2008
"7393",13,7,9,0.00443829463961815,2008
"7394",14,7,9,0.0121182725391441,2008
"7395",15,7,9,0.0245928151494374,2008
"7396",16,7,9,0.00253874571569368,2008
"7397",17,7,9,0.00632003900122043,2008
"7398",18,7,9,0.0115529869651819,2008
"7399",19,7,9,0.0731336158395162,2008
"7400",20,7,9,0.0272256275861313,2008
"7401",21,7,9,0.0596673032679479,2008
"7402",22,7,9,0.0342997915582812,2008
"7403",23,7,9,0.0327523650484678,2008
"7404",24,7,9,0.0208245693627854,2008
"7405",25,7,9,0.0533034962246378,2008
"7406",26,7,9,0.0587214792592242,2008
"7407",27,7,9,0.0430163709504653,2008
"7408",28,7,9,0.0257192229285622,2008
"7409",29,7,9,0.00757085336820502,2008
"7410",30,7,9,0.0229831658748287,2008
"7411",1,8,9,0.00139113016590503,2008
"7412",2,8,9,0.00416189010868113,2008
"7413",3,8,9,0.0011045621499114,2008
"7414",4,8,9,0.00115639620397724,2008
"7415",5,8,9,0.00663170313160932,2008
"7416",6,8,9,0.000256244928031868,2008
"7417",7,8,9,0.00629540176273141,2008
"7418",8,8,9,0.816420555770246,2008
"7419",9,8,9,0.00301349519577477,2008
"7420",10,8,9,0.0175991614271184,2008
"7421",11,8,9,0.0085635783727623,2008
"7422",12,8,9,0.00874756480698843,2008
"7423",13,8,9,0.000437375643652393,2008
"7424",14,8,9,0.00067346950103456,2008
"7425",15,8,9,0.0076423754148897,2008
"7426",16,8,9,0.000390154642405899,2008
"7427",17,8,9,0.000444945497984132,2008
"7428",18,8,9,0.00484675033112638,2008
"7429",19,8,9,0.00995101047847435,2008
"7430",20,8,9,0.00483959197943262,2008
"7431",21,8,9,0.00529546967048912,2008
"7432",22,8,9,0.070592852381444,2008
"7433",23,8,9,0.00400575161462615,2008
"7434",24,8,9,0.00217306253304086,2008
"7435",25,8,9,0.0031627285915878,2008
"7436",26,8,9,0.00681730662180559,2008
"7437",27,8,9,0.00495553941401869,2008
"7438",28,8,9,0.00443965071296409,2008
"7439",29,8,9,0.000840120450319963,2008
"7440",30,8,9,0.00740293672359886,2008
"7441",1,9,9,0.00157462056270133,2008
"7442",2,9,9,0.00171243552140466,2008
"7443",3,9,9,0.000576624230377424,2008
"7444",4,9,9,0.000537699332019272,2008
"7445",5,9,9,0.0020338313495748,2008
"7446",6,9,9,0.00170383451390494,2008
"7447",7,9,9,0.00310168340102803,2008
"7448",8,9,9,0.00181801551306104,2008
"7449",9,9,9,0.777174612679233,2008
"7450",10,9,9,0.00206959114960203,2008
"7451",11,9,9,0.00319696783117304,2008
"7452",12,9,9,0.00329249695495124,2008
"7453",13,9,9,0.000816930920549158,2008
"7454",14,9,9,0.0013431759045886,2008
"7455",15,9,9,0.00140789850428317,2008
"7456",16,9,9,0.000614751604188721,2008
"7457",17,9,9,0.000886843318781275,2008
"7458",18,9,9,0.000435630957836207,2008
"7459",19,9,9,0.00395760581839813,2008
"7460",20,9,9,0.00867036827473302,2008
"7461",21,9,9,0.00328563429832924,2008
"7462",22,9,9,0.00175400133087184,2008
"7463",23,9,9,0.00123120224604981,2008
"7464",24,9,9,0.00779839966368052,2008
"7465",25,9,9,0.00137269367484159,2008
"7466",26,9,9,0.00210498482366646,2008
"7467",27,9,9,0.0144547658752736,2008
"7468",28,9,9,0.00125927938623086,2008
"7469",29,9,9,0.000593606326272334,2008
"7470",30,9,9,0.00258821813123633,2008
"7471",1,10,9,0.00449102160484414,2008
"7472",2,10,9,0.00928744347098493,2008
"7473",3,10,9,0.00240863522890174,2008
"7474",4,10,9,0.00335143667483456,2008
"7475",5,10,9,0.0278419278374153,2008
"7476",6,10,9,0.0092153106134518,2008
"7477",7,10,9,0.0169837346041183,2008
"7478",8,10,9,0.0237503035031601,2008
"7479",9,10,9,0.00761384410932407,2008
"7480",10,10,9,0.755906347802327,2008
"7481",11,10,9,0.018355523402076,2008
"7482",12,10,9,0.015905009322323,2008
"7483",13,10,9,0.00180621084830274,2008
"7484",14,10,9,0.009510900817354,2008
"7485",15,10,9,0.0144564269538698,2008
"7486",16,10,9,0.00185506271433525,2008
"7487",17,10,9,0.00264779499995197,2008
"7488",18,10,9,0.00349370016516797,2008
"7489",19,10,9,0.0198547163404933,2008
